date,change facebook settings,change in facebook privacy policy 2016,change in facebook privacy policy channel 13,channel 13 news facebook hoax,channel 13 news facebook privacy hoax,computer privacy issues,computer privacy software,create friend list facebook android,create new google account,deadline tomorrow facebook snopes,facebook account settings username,facebook account settings wrong password,facebook acquaintance list,facebook app download for samsung,facebook app for iphone,facebook app java,facebook deadline tomorrow snopes,facebook download mobile,facebook edit friends list restricted,facebook friends list on profile,facebook friends list order,facebook friends list privacy mobile,facebook friends list privacy,facebook friends privacy settings,facebook full site,facebook hoax 2016,facebook hoax meme,facebook hoaxes snopes,facebook install now,facebook legal disclaimer hoax,facebook login 2,facebook login account open,facebook login mobile,facebook logout button missing,facebook logout url,facebook logout,facebook new privacy settings 2016,facebook photo privacy settings,facebook policy change 2016,facebook privacy 2016,facebook privacy change 2016,facebook privacy change hoax 2016,facebook privacy change october 2016,facebook privacy change snopes,facebook privacy changes 2016 hoax,facebook privacy changes 2016,facebook privacy changes hoax,facebook privacy changes july 2016,facebook privacy changes june 2016,facebook privacy changes october 2016,facebook privacy hoax 2016,facebook privacy hoax october 2016,facebook privacy hoax snopes,facebook privacy notice,facebook privacy policy 2016,facebook privacy policy change 2016,facebook privacy settings 2015,facebook privacy settings 2016,facebook privacy settings change,facebook privacy settings explained,facebook privacy settings friends list,facebook privacy settings guide,facebook privacy settings photos,facebook privacy snopes,facebook privacy statement,facebook profile friends list order meaning,facebook public entity 2016,facebook restricted list edit,facebook restricted list,facebook search by city,facebook search by email,facebook search by phone number,facebook search for people without logging in,facebook search friends by phone number,facebook search login,facebook setting for mobile,facebook setting privacy,facebook settings language,facebook settings page,facebook sign in my account,facebook sign up gmail account,facebook sign up new person,facebook tagged photos privacy,facebook view tracker,fb logout button,google account change password,google account recovery,google account settings,google account sign in,google dashboard,how can i hide friends list on facebook,how can i hide my friend list on facebook in mobile,how can i hide my friends list on facebook mobile,how can i hide my friends list on facebook,how does facebook decide which friends to show on profile page,how others see my facebook mobile,how to add someone to restricted list on facebook,how to block people from seeing tagged photos on facebook,how to block tagged photos on facebook,how to change facebook privacy settings,how to create friends list on facebook app,how to delete facebook friends fast,how to delete feeds on facebook,how to delete friends list on facebook,how to delete smart lists on facebook,how to edit custom list on facebook app,how to edit custom list on facebook mobile,how to edit friends list on facebook mobile,how to hide albums on facebook,how to hide all tagged photos on facebook,how to hide friend list on facebook android,how to hide friend list on facebook from mobile,how to hide friend list on facebook from public,how to hide friends list in facebook,how to hide friends list on facebook 2016,how to hide friends list on facebook mobile,how to hide friends list on facebook samsung,how to hide friends on facebook 2016,how to hide friends on facebook android,how to hide friends on facebook from other friends,how to hide friends on facebook iphone,how to hide friends on facebook mobile,how to hide mutual friends on facebook,how to hide one friend on facebook,how to hide photos of you on facebook,how to hide photos on facebook from everyone,how to hide photos on facebook from public,how to hide photos on facebook,how to hide tagged photos on facebook from certain friends,how to hide tagged photos on facebook timeline,how to hide tagged photos on facebook,how to know who visited my facebook profile not in friends list,how to know who visited my facebook profile recently,how to make a post public on facebook,how to make friends list private on facebook android,how to make my profile picture private on facebook,how to make profile picture unclickable,how to make tagged photos private on facebook timeline,how to make tagged photos private on facebook,how to privacy on facebook,how to see what your facebook profile looks like to others on mobile,how to see who viewed your facebook profile wikianswers,instagram app,instagram download,instagram login with facebook,install facebook,internet memes 2016,internet privacy definition,internet privacy essay,internet privacy issues,internet privacy protection,internet privacy software,internet privacy speech,is facebook making all posts public,is facebook making posts public,is it true about facebook privacy,is the facebook privacy post real 2015,is the facebook privacy post real,is there a real way to see who views your profile on facebook,limited profile facebook,my account google,my facebook friends list hide,old facebook sign in,online privacy issues,personal privacy definition,personal privacy on the internet,personal privacy online,personal privacy rights,personal privacy,privacy definition law,privacy meaning,privacy options definition,privacy options,privacy rights,privacy settings facebook,privacy settings google,reset facebook settings,search facebook without account,snopes facebook 2016,snopes facebook charging 2016,snopes facebook hacker warning,snopes facebook privacy 2016,snopes facebook see who viewed your profile,specific friends on facebook,top 6 friends on facebook,top 9 friends on facebook,verisign class 3 secure server ca  g3,verisign india,verisign reston,verisign symantec,verisign trust seal,verisign wiki,view facebook profile without being friends,view my whatsapp profile,visit the new facebook hoax,wants to share with you on facebook,what does my facebook look like to non friends mobile,what is computer privacy,what is online privacy,what is privacy,what is the facebook privacy hoax,where is my profile on facebook,where is verisign located,who can see my friends on facebook mobile,who can see my posts on facebook,who can see my profile on facebook,who can see what others post on your timeline,who has viewed my facebook profile,who viewed my facebook profile app for android,who viewed my facebook profile the most,you can change the audience for each photo in this album
2012-10-01,375,0,0,0,0,12,10,1,222,0,2,0,7,65,511,138,0,2667,3,36,32,1,20,34,6300,0,2,1,12,1,2600,75,5000,4,10,2934,0,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,65,0,0,0,0,128,1,7,5,120,63,23,1,0,5,152,42,164,52,9,6,1900,8,104,13,48,42,110,4,15,5,2,77,317,146,500,860,22,0,0,17,0,1,7,3,10,90,1,36,1,20,2,0,0,0,14,9,1,1,1,26,0,3,1,0,1,8,11,6,14,7,6,2,7,147,1,14,37,0,0,1,0,11,4,6,17,307,0,0,1800,4000,12,2225,0,5,1,21,8,7,3,0,1,0,0,0,1,110,1234,62,42,10,6,6,8,26,230,8,50,0,31,342,563,49,37,17,1,0,1,0,1,11,8,0,4,5,3,25,4,9,3,2,1,0,0,30,16,445,0,12,1,1,8,33,3,25,0,3,4
2012-11-01,300,0,0,0,0,12,15,1,265,0,1,0,11,66,501,130,0,2634,1,29,40,1,17,39,6200,0,3,2,10,1,2500,50,4450,1,8,2767,0,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,130,0,0,0,0,100,1,8,3,71,159,26,1,0,5,156,46,152,46,16,3,1600,11,74,8,60,49,91,3,10,7,3,86,417,160,625,840,10,0,3,10,0,1,3,1,8,66,1,27,3,17,1,0,0,0,14,7,1,1,3,27,0,4,1,0,3,5,4,6,18,5,10,2,9,141,1,10,41,0,0,3,1,7,4,6,11,239,0,0,1900,4000,14,2225,0,4,5,29,11,12,3,0,0,0,0,2,1,122,1234,60,41,13,6,4,6,22,225,9,44,1,29,334,482,33,44,9,0,0,1,0,1,12,5,0,1,6,4,23,2,6,3,3,3,0,0,27,14,439,0,8,1,1,6,27,2,23,0,2,9
2012-12-01,325,0,0,0,0,6,10,1,300,0,6,0,8,76,490,160,0,2967,2,37,244,1,23,45,6400,0,1,2,11,1,1300,25,3550,2,13,3167,0,48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,20,0,0,0,0,96,1,10,3,74,25,8,1,0,5,135,56,167,67,16,3,1300,10,78,17,75,49,82,59,18,10,2,91,517,187,875,840,17,1,1,20,0,1,6,2,12,64,1,19,3,11,2,0,0,0,13,8,1,1,1,39,0,3,1,0,1,7,9,7,13,7,5,1,20,145,1,5,37,0,0,6,1,6,3,3,13,242,0,0,2650,5100,14,2450,1,5,3,16,10,7,1,0,0,0,0,1,1,104,1367,58,35,10,7,2,9,13,163,9,41,0,29,271,507,39,55,7,0,0,1,0,1,10,16,0,1,5,3,20,2,7,4,2,1,0,0,33,14,389,0,5,0,1,5,33,2,33,0,4,3
2013-01-01,321,0,0,0,0,7,11,1,265,0,1,0,8,69,458,156,0,2700,2,30,44,1,16,63,3500,0,1,4,12,0,1467,50,3200,4,13,3034,0,48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,10,0,0,0,0,91,1,6,2,62,46,4,1,0,8,156,66,164,57,7,6,1050,10,79,13,86,29,64,21,15,5,2,86,434,187,700,860,18,1,1,16,1,1,5,3,11,54,1,25,2,15,2,0,0,0,16,8,1,1,2,32,0,4,1,0,2,6,10,9,18,7,8,2,12,147,1,6,39,0,3,2,1,3,3,4,12,204,0,0,2500,4700,16,2325,0,4,2,13,10,8,2,0,0,0,0,1,1,100,1400,85,34,10,7,4,8,10,180,6,55,0,29,280,444,42,43,12,0,0,1,0,1,10,11,0,1,7,2,20,3,8,5,2,1,0,0,25,13,400,0,8,0,1,11,31,3,21,0,3,3
2013-02-01,271,0,0,0,0,13,6,1,293,0,2,0,8,70,374,178,0,2767,4,23,35,1,20,52,3200,0,1,3,11,0,1967,50,4100,2,13,3100,0,39,0,0,0,0,0,1,0,0,3,0,0,0,0,0,4,10,0,0,0,0,90,1,5,5,49,50,4,1,0,8,158,62,152,44,5,6,1500,13,75,11,81,48,82,8,11,109,2,91,484,201,650,920,15,1,1,15,1,3,5,4,14,50,1,8,2,18,4,0,1,1,13,8,1,3,2,32,0,5,1,0,3,7,4,9,21,7,12,2,15,147,4,4,33,0,1,3,1,6,3,1,10,188,0,0,2550,4700,14,2325,0,6,4,33,12,13,2,0,0,1,0,0,1,73,1367,77,45,14,5,5,8,15,205,15,50,0,27,359,463,42,45,14,0,0,1,0,1,8,8,0,2,8,4,25,4,6,6,1,1,1,0,25,19,450,0,8,0,1,10,27,1,24,0,5,6
2013-03-01,267,0,0,0,0,11,6,0,308,0,1,1,11,79,327,189,0,2734,1,29,35,1,48,63,4000,0,1,2,6,0,2001,75,4800,2,16,2600,0,42,0,0,0,0,0,1,0,0,2,0,0,0,0,0,11,5,0,0,0,0,84,1,34,3,42,88,5,1,0,6,160,76,125,43,11,2,1850,11,90,17,63,39,101,5,6,55,3,81,517,187,700,900,11,1,1,12,1,2,2,1,10,49,0,8,1,18,2,0,0,1,16,7,1,1,2,33,0,4,1,1,1,7,7,7,18,7,5,2,15,124,2,3,33,0,1,1,0,6,3,2,9,194,0,0,2800,5100,18,2350,0,7,5,27,11,9,2,0,0,0,0,0,1,82,1367,57,45,16,9,4,12,18,213,9,48,0,33,334,538,42,38,9,0,0,1,0,1,14,11,2,2,6,2,27,4,7,4,2,2,1,0,34,20,478,0,3,0,1,6,26,1,22,1,3,3
2013-04-01,271,0,0,0,0,8,12,0,308,0,2,1,15,65,379,219,0,2934,2,33,42,1,17,44,3700,0,1,2,6,0,1867,50,4350,2,8,1967,0,32,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,74,1,9,3,46,5,3,1,0,12,174,58,134,61,27,7,1750,15,62,15,82,52,128,42,13,39,2,77,517,191,950,1000,13,1,2,12,1,1,3,2,8,42,0,8,2,15,2,1,0,1,10,5,1,1,1,29,0,5,1,0,2,8,10,10,17,7,9,2,14,132,1,4,38,0,1,3,0,4,4,2,10,175,0,0,2850,5000,18,2325,0,10,3,23,18,16,4,0,0,0,0,0,0,79,1367,46,41,14,7,4,13,17,243,12,48,0,38,359,350,39,45,13,0,0,1,0,1,11,8,14,2,6,4,22,3,8,4,3,6,1,0,29,14,478,0,10,0,1,7,26,2,16,1,1,3
2013-05-01,246,0,0,0,0,8,6,0,329,0,3,1,12,74,337,215,0,2867,2,24,52,1,24,49,2400,0,1,1,10,0,1701,50,3450,2,6,1701,0,27,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,5,0,0,0,0,68,1,14,2,49,13,2,1,0,8,162,44,146,52,14,7,1050,9,65,18,88,42,110,30,9,52,3,91,600,232,825,960,9,1,1,10,2,1,5,3,13,44,0,11,3,13,1,0,0,1,11,7,1,1,2,30,0,3,1,0,2,5,5,5,13,3,5,2,16,130,1,3,42,0,1,4,0,5,3,2,8,181,1,0,2950,5300,20,2200,0,6,2,21,10,14,1,0,0,0,0,0,0,91,1434,54,32,14,10,5,9,17,225,15,47,0,32,342,369,39,40,9,0,0,0,0,1,10,5,13,1,12,3,24,4,9,4,2,1,1,0,26,17,445,0,7,0,1,6,27,1,20,1,4,2
2013-06-01,259,0,0,0,0,7,10,0,322,0,4,1,12,81,353,219,0,2867,2,30,54,1,20,45,2200,2,1,2,7,0,1934,75,3500,2,12,1867,0,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,72,1,8,2,37,21,3,2,0,7,176,47,140,66,7,8,1100,11,57,15,82,50,137,13,8,39,3,86,600,182,650,1180,20,1,1,20,2,2,4,2,7,50,0,11,2,9,2,0,0,1,13,6,1,1,1,28,0,3,1,0,3,6,10,12,18,5,12,2,19,139,0,2,33,0,1,2,0,4,5,2,10,184,0,0,3550,5900,20,2275,0,4,1,15,6,9,5,0,0,0,0,0,0,91,1500,69,38,10,6,5,10,22,195,9,48,0,32,292,338,39,42,11,1,0,0,0,1,10,4,13,2,4,4,23,1,8,12,1,1,1,0,34,12,417,0,10,0,2,9,32,1,21,1,4,2
2013-07-01,275,0,0,0,0,8,5,0,436,0,2,1,12,91,300,249,0,2967,2,31,61,1,28,51,2400,2,2,2,15,1,1667,100,3400,1,9,1234,0,32,0,0,0,0,0,2,0,0,3,0,0,0,0,0,7,15,0,0,0,0,95,1,15,2,42,71,3,2,0,15,186,64,146,59,11,6,1550,13,74,15,87,43,137,20,12,18,4,91,617,191,750,1240,14,1,2,11,1,1,5,4,6,51,0,11,1,13,1,0,0,1,10,7,1,1,1,26,0,4,1,0,2,9,7,12,15,7,9,1,21,166,0,2,40,0,2,5,0,9,5,2,10,188,0,0,3550,6400,24,2375,0,5,2,11,7,7,2,0,0,0,0,0,0,82,1534,41,38,9,7,2,9,16,175,6,51,0,26,246,432,36,51,13,1,0,0,0,1,9,2,12,1,2,6,22,4,6,5,2,1,2,0,28,11,384,0,11,0,2,12,25,2,18,1,5,4
2013-08-01,267,0,0,0,0,7,9,0,443,0,1,1,8,66,285,256,0,3167,3,29,54,1,18,40,2600,0,2,2,17,0,1567,100,4300,1,16,1267,0,35,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,5,0,0,0,0,80,1,5,2,50,9,8,1,0,10,166,52,137,63,29,6,1750,10,66,15,83,49,196,45,12,15,4,96,617,205,1150,1880,14,1,2,15,1,1,4,1,7,45,1,9,2,10,4,0,0,1,12,9,1,1,3,31,0,8,2,0,3,7,6,16,13,5,10,1,23,143,0,4,36,0,2,2,1,4,2,2,12,197,0,0,3950,6600,24,2450,0,4,4,12,8,7,2,0,0,0,0,0,0,91,1600,61,44,6,8,2,10,15,190,7,60,0,37,267,325,42,43,17,1,0,0,0,1,9,6,11,1,7,2,21,2,7,9,2,1,1,0,23,14,395,1,6,1,1,10,27,1,21,0,2,4
2013-09-01,246,0,0,0,0,7,7,0,422,0,1,1,8,78,290,256,0,2834,4,30,44,1,15,38,2000,0,2,2,13,0,1167,75,3850,1,8,901,0,35,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,10,0,0,0,0,81,2,7,2,48,46,4,2,0,8,164,48,146,56,20,4,1500,7,73,18,93,49,128,43,12,16,2,110,667,196,975,1040,16,1,1,8,1,2,6,1,5,47,1,5,2,9,1,0,0,2,9,4,1,2,2,32,0,7,2,0,3,5,11,10,10,5,8,2,23,154,0,4,37,0,2,7,1,6,3,2,12,191,0,0,3850,6000,18,2375,0,10,3,22,9,8,4,0,0,0,0,0,0,79,1567,58,42,10,5,5,8,13,205,13,62,1,29,330,363,36,46,12,1,0,0,0,1,11,4,10,2,4,2,23,2,7,7,1,1,2,0,32,11,489,1,4,1,1,12,25,1,19,0,3,1
2013-10-01,246,0,1,4,2,11,13,0,450,0,1,1,9,85,264,234,0,2734,2,26,59,1,14,32,1800,0,1,2,12,0,1400,75,4000,1,6,934,0,33,0,0,0,0,0,2,0,0,7,0,0,0,0,0,5,45,0,0,0,0,90,1,2,1,43,200,18,1,0,8,141,32,134,42,9,5,1650,12,99,13,98,45,187,19,8,16,2,100,717,232,775,1100,16,1,1,12,1,2,3,3,4,48,1,5,1,8,3,1,0,3,7,6,1,1,2,17,0,9,1,0,1,5,6,12,12,2,8,1,27,139,0,4,33,0,2,5,0,4,6,1,8,191,0,0,3400,5800,22,2250,0,9,4,27,17,10,1,0,0,0,0,0,0,85,1600,57,35,12,6,4,9,17,200,16,62,2,29,355,469,62,36,12,1,0,0,0,1,6,3,13,1,4,3,20,1,6,4,2,1,1,0,38,21,506,1,5,1,1,12,23,1,17,0,2,2
2013-11-01,230,0,0,0,0,8,12,0,415,0,1,0,8,78,343,245,0,2600,3,26,54,1,10,35,1700,0,2,1,9,0,1434,75,4250,2,3,1100,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,64,2,3,3,37,5,5,2,0,7,135,46,152,50,18,3,2150,15,61,11,58,48,191,25,6,19,2,96,784,260,850,1020,19,1,1,12,0,1,6,3,6,38,1,4,1,8,2,0,0,1,8,5,1,1,3,16,0,6,1,0,1,4,7,11,19,6,11,1,23,128,0,2,38,1,1,1,0,3,3,2,10,159,0,0,3350,5600,22,2325,0,7,7,25,12,14,4,0,1,0,0,0,1,70,1667,53,41,14,10,4,15,19,238,15,72,2,30,375,294,52,46,14,0,0,0,0,1,12,3,8,2,3,3,19,1,5,6,4,1,1,0,27,18,495,0,5,1,1,14,20,3,17,0,3,2
2013-12-01,226,0,0,0,0,11,9,0,529,0,1,0,9,79,258,260,0,2700,2,19,52,2,19,44,1800,0,1,1,11,0,1334,75,3750,1,10,1134,0,22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,59,2,8,2,29,5,2,1,0,7,145,46,131,49,27,3,1950,5,52,17,49,63,237,18,7,16,3,124,1017,282,1400,1100,11,1,1,8,0,1,7,1,6,39,1,5,2,8,2,0,4,2,7,5,1,2,3,24,0,7,1,0,2,6,6,15,17,7,8,1,16,105,0,3,25,0,1,2,0,5,3,1,7,155,0,0,4200,6300,22,2375,0,2,3,20,8,10,3,0,1,0,0,0,1,79,1801,55,49,11,5,3,12,9,180,9,58,2,24,309,257,52,49,16,0,0,0,0,1,6,4,4,2,4,2,16,1,5,8,3,1,1,0,33,11,423,0,4,0,1,12,26,2,19,0,3,6
2014-01-01,234,0,0,0,0,7,6,0,472,0,2,0,7,65,253,260,0,2567,3,27,49,1,20,34,1700,2,1,2,13,0,1200,75,3500,1,4,1034,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,66,2,5,1,36,5,3,1,0,7,154,39,128,47,31,5,1850,8,50,18,54,43,182,32,8,10,6,139,901,323,1325,1180,15,1,2,13,0,2,3,1,7,40,1,7,1,16,1,0,2,1,8,5,1,2,2,27,0,6,1,0,3,7,7,14,20,5,7,2,22,120,1,4,26,0,1,3,0,2,5,1,9,178,0,0,3900,5800,26,2250,0,9,5,17,10,9,2,0,1,0,0,0,1,88,1867,65,38,9,8,2,8,11,183,11,62,1,27,275,250,55,41,18,0,0,1,0,1,8,5,3,1,3,2,22,1,6,3,2,1,1,0,20,11,423,0,9,0,1,13,24,1,23,0,3,3
2014-02-01,213,0,0,0,0,5,14,0,436,0,2,0,8,57,243,256,0,2567,2,22,49,1,15,33,1700,2,1,2,16,0,1300,100,3900,1,10,1001,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,2,5,2,35,0,4,1,0,8,164,38,104,58,5,7,1850,8,57,18,44,50,150,15,4,9,3,129,867,341,975,1280,15,1,3,14,0,1,5,1,4,28,0,9,1,10,1,0,2,1,8,3,1,2,1,23,0,7,2,0,3,6,8,11,18,5,8,1,17,109,1,3,33,0,1,2,0,3,3,1,6,168,0,0,3550,5600,30,2175,0,8,4,22,14,11,2,0,1,0,0,0,1,76,1834,74,38,12,8,4,6,13,223,15,64,1,31,367,238,59,54,12,0,0,0,0,1,12,4,5,2,6,3,21,1,5,6,4,3,1,0,31,17,495,0,5,0,1,11,23,1,21,0,3,2
2014-03-01,209,0,0,0,0,15,7,0,458,0,2,0,7,67,222,278,0,2534,4,22,59,1,16,33,1500,2,1,1,9,0,1500,125,3550,1,3,967,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,51,2,3,1,25,0,3,2,0,10,156,44,100,51,5,4,1850,8,58,13,50,53,223,27,5,18,2,120,851,264,950,1260,20,1,1,16,0,2,5,1,4,33,0,6,2,16,5,0,2,1,7,3,2,2,2,15,0,9,1,0,4,4,8,11,15,3,8,1,20,100,1,1,24,0,2,2,0,2,4,1,5,175,0,0,3700,5800,34,2125,0,5,3,22,8,13,3,0,1,0,0,0,1,64,1834,62,34,13,7,4,10,20,233,18,72,1,40,396,244,49,37,9,0,0,0,0,1,11,6,6,2,3,4,23,1,5,6,3,2,1,0,25,17,545,0,2,0,2,15,17,1,14,1,1,1
2014-04-01,255,0,0,0,0,8,11,0,465,0,2,0,8,62,211,308,0,2400,3,24,61,1,22,29,1500,2,1,1,11,0,1534,125,3750,1,7,1100,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,64,2,5,1,31,0,3,1,0,11,198,43,97,46,11,6,1900,7,65,13,51,53,341,47,8,15,3,200,834,319,1150,1200,15,1,3,15,0,2,5,2,6,38,0,6,1,20,2,0,2,2,6,2,1,1,2,25,0,4,1,0,2,7,8,11,14,7,8,2,18,105,1,1,26,0,1,3,0,3,2,1,7,165,0,0,3900,5900,50,2150,0,10,7,15,7,9,4,0,1,0,0,0,0,76,1801,61,45,15,8,5,8,18,225,20,75,1,33,371,238,52,45,8,0,0,0,0,1,12,4,8,2,4,4,23,2,5,2,4,2,1,0,28,17,545,0,7,0,2,17,23,2,19,1,2,1
2014-05-01,246,0,0,0,0,6,12,1,465,0,2,0,6,74,227,308,0,2267,2,24,52,1,15,31,1500,0,1,1,8,0,1367,125,3800,1,6,1100,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,5,2,27,0,5,1,0,10,188,58,85,52,31,5,1700,7,45,11,42,46,355,50,5,12,2,129,917,264,1250,1180,11,1,2,12,0,1,8,1,5,36,0,5,4,12,1,0,1,2,8,4,1,1,2,31,0,10,1,0,4,9,7,9,18,3,6,3,12,96,1,2,17,0,2,2,0,3,5,1,6,168,0,0,3700,6100,50,2050,0,7,5,25,12,10,3,0,0,0,0,0,0,73,1667,46,42,9,10,4,12,18,225,12,72,1,35,371,257,49,39,10,0,0,0,0,1,13,7,3,1,4,2,25,1,2,6,2,2,1,0,32,15,512,0,5,0,1,13,22,2,23,1,4,3
2014-06-01,230,0,0,0,0,6,8,1,472,0,1,1,9,74,195,371,0,2500,3,27,57,2,13,25,1500,0,1,1,16,0,1001,125,4350,1,10,1534,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,1,2,2,30,0,2,1,0,10,170,70,91,54,7,8,1500,6,49,13,59,46,178,43,4,15,2,139,967,328,1000,1100,18,1,2,17,0,1,8,1,2,37,0,6,1,12,1,1,1,2,7,3,1,1,1,30,0,7,1,0,2,2,9,11,16,5,6,2,12,100,1,1,22,0,2,4,0,3,4,1,8,168,0,0,3700,6300,44,2125,0,4,5,10,8,8,2,0,0,0,0,0,0,70,1701,72,25,10,4,3,7,14,210,10,65,1,35,267,232,42,34,11,0,0,0,0,1,9,6,6,2,4,2,22,1,6,6,5,0,1,0,24,11,417,0,6,1,5,13,27,2,25,1,3,3
2014-07-01,230,0,0,0,0,10,11,2,458,0,4,1,10,81,232,345,0,2734,2,24,83,2,19,32,1500,0,1,1,15,0,734,100,3450,5,16,2567,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,1,6,1,22,9,1,1,0,7,180,59,104,61,7,6,1200,11,54,20,51,69,205,42,6,12,6,158,1001,296,1050,1060,21,1,3,16,0,1,7,3,7,32,1,7,3,12,1,1,1,1,6,4,2,1,3,21,0,10,1,0,4,7,11,19,21,6,5,1,14,100,1,1,22,0,2,4,1,5,3,1,5,178,1,0,4000,6500,63,2225,0,5,3,14,8,6,1,0,0,0,0,0,0,88,1801,77,30,6,5,2,11,16,200,9,67,1,31,251,238,55,45,7,0,0,0,0,1,11,4,3,2,4,2,22,2,5,7,3,0,1,0,31,15,406,0,10,2,2,11,24,3,21,1,6,1
2014-08-01,242,0,0,0,0,7,8,1,522,0,1,1,10,79,279,334,0,2767,2,24,74,1,15,29,1500,0,2,1,19,0,534,75,3450,2,3,2100,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,62,1,4,1,35,13,7,1,0,11,205,56,85,52,14,6,950,6,54,18,55,59,437,39,8,12,2,162,1184,314,1250,1140,26,1,2,23,0,1,8,1,7,47,1,10,2,14,2,1,1,2,11,3,1,2,1,27,0,13,1,0,3,5,10,20,22,5,9,2,10,98,1,2,19,1,3,2,1,3,4,2,5,178,0,0,4150,6900,79,2500,0,4,4,13,8,8,5,0,0,0,0,0,0,94,1901,80,34,5,6,3,4,15,178,7,74,1,27,226,257,52,47,13,1,0,1,0,1,12,5,4,1,3,2,24,2,6,6,5,0,2,1,28,13,400,0,14,2,1,17,27,1,22,2,4,2
2014-09-01,246,0,0,0,0,6,14,1,500,0,1,1,11,71,290,319,0,2234,1,23,69,1,15,37,1300,0,2,2,19,0,901,125,3200,1,5,1400,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,1,0,53,1,4,4,25,9,5,1,0,5,152,39,79,51,27,6,1150,8,52,22,39,59,455,52,7,12,1,191,1167,341,1400,1200,15,1,2,12,1,2,5,1,9,32,1,9,3,11,1,1,1,2,6,5,1,1,2,28,0,5,1,0,1,6,8,7,16,4,8,2,10,92,1,1,19,1,3,3,1,2,3,2,7,178,0,0,3750,6600,59,2350,0,9,4,19,11,11,2,0,0,0,0,0,0,73,1934,51,34,8,12,2,10,14,218,12,78,1,30,330,238,59,36,10,1,0,1,0,1,12,5,6,1,4,3,21,1,6,7,3,0,3,0,40,15,534,0,7,1,1,15,27,1,21,2,5,4
2014-10-01,209,0,0,0,0,10,9,1,500,0,1,1,8,88,232,341,0,2367,2,19,66,1,18,36,1400,0,1,1,13,0,467,100,2900,1,6,1967,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,59,1,5,2,23,0,4,1,0,7,154,40,88,68,11,5,750,6,54,18,47,56,169,60,7,14,4,153,1167,310,1325,1120,9,1,1,7,0,2,6,1,2,36,1,8,2,10,1,1,1,1,6,6,1,1,1,30,0,2,1,1,3,6,6,8,14,6,12,1,8,96,2,1,19,1,1,1,2,2,2,2,3,165,0,0,3450,6500,57,2250,0,11,5,24,8,8,4,0,0,0,0,0,0,55,1867,39,27,14,7,3,6,16,210,14,78,1,29,384,213,62,39,12,1,0,1,0,1,11,8,5,3,5,2,25,2,6,7,7,0,3,0,37,14,523,0,7,1,2,10,24,2,26,1,3,2
2014-11-01,205,0,0,0,0,11,10,1,486,0,1,1,9,58,206,286,0,2234,3,24,59,1,19,29,1400,0,2,2,23,0,434,100,2700,2,9,2001,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,2,0,54,1,4,1,20,21,11,1,0,6,168,51,79,58,11,4,750,9,49,24,49,63,219,39,5,12,3,143,1317,360,1075,1220,17,2,3,14,0,2,8,2,2,28,1,7,3,8,1,1,1,1,5,1,2,4,1,17,0,2,1,0,4,6,5,8,15,6,10,2,6,83,2,1,18,1,1,2,2,4,5,2,1,155,0,0,3450,6500,50,2200,1,12,6,19,9,9,5,0,0,1,0,0,0,64,1867,72,52,14,5,4,7,10,210,11,81,1,22,317,219,59,43,10,1,0,1,0,1,10,6,9,1,5,3,21,3,6,6,8,0,2,0,27,21,478,0,8,1,4,18,19,4,22,1,7,2
